image,angle
20250614_183744_262340.png,-0.14
20250614_183744_777851.png,-0.14
20250614_183745_285371.png,-0.06
20250614_183745_820413.png,-0.06
20250614_183746_327110.png,0.02
20250614_183746_833184.png,-0.06
20250614_183747_352437.png,-0.06
20250614_183747_893047.png,0
20250614_183748_395856.png,0
20250614_183748_926500.png,0
20250614_183749_435427.png,0
20250614_183749_952480.png,0
20250614_183750_454043.png,0
20250614_183750_960639.png,0
20250614_183751_468408.png,0
20250614_183751_999845.png,0
20250614_183752_516851.png,0
20250614_183753_055352.png,0
20250614_183753_560757.png,0
20250614_183754_061149.png,0
20250614_183754_569825.png,0
20250614_183755_089865.png,0
20250614_183755_605702.png,0
20250614_183756_117326.png,0
20250614_183756_668880.png,0
20250614_183757_169714.png,0
20250614_183757_679164.png,0
20250614_183758_221250.png,0
20250614_183758_726063.png,0
20250614_183759_229833.png,0
20250614_183759_762746.png,0
20250614_183800_267863.png,0
20250614_183800_768037.png,0
20250614_183801_273781.png,0
20250614_183801_777417.png,0
20250614_183802_302349.png,0
20250614_183802_808509.png,0
20250614_183803_314457.png,0
20250614_183803_825664.png,0
20250614_183804_345822.png,0
20250614_183804_851468.png,0
20250614_183805_388787.png,0
20250614_183805_949337.png,0
20250614_183806_451626.png,0
20250614_183806_957877.png,0
20250614_183807_484340.png,0
20250614_183807_985382.png,0
20250614_183808_492221.png,0
20250614_183809_053713.png,0
20250614_183809_555753.png,0
20250614_183810_065493.png,0
20250614_183810_571617.png,0
20250614_183811_093649.png,0
20250614_183811_597232.png,0
20250614_183812_147804.png,0
20250614_183812_662471.png,0
20250614_183813_163173.png,0
20250614_183813_694814.png,0
20250614_183814_211823.png,0
20250614_183814_719441.png,0
20250614_183815_261817.png,0
20250614_183815_770478.png,0
20250614_183816_289407.png,0
20250614_183816_823733.png,0
20250614_183817_325497.png,0
20250614_183817_830305.png,0
20250614_183818_350790.png,0
20250614_183818_891721.png,0
20250614_183819_407541.png,0
20250614_183819_924692.png,0
20250614_183820_432901.png,0
20250614_183820_941338.png,0
20250614_183821_480751.png,0
20250614_183822_004253.png,0
20250614_183822_505568.png,0
20250614_183823_045391.png,0
20250614_183823_553724.png,0
20250614_183824_058025.png,0
20250614_183824_602313.png,0
20250614_183825_110803.png,0
20250614_183825_611978.png,0
20250614_183826_155753.png,0
20250614_183826_682982.png,0
20250614_183827_191243.png,0
20250614_183827_691429.png,0
20250614_183828_203093.png,0
20250614_183828_703290.png,0
20250614_183829_246188.png,0
20250614_183829_749407.png,0
20250614_183830_258815.png,0
20250614_183830_785513.png,0
20250614_183831_285602.png,0
20250614_183831_790759.png,0
20250614_183832_345408.png,0
20250614_183832_849471.png,0
20250614_183833_369425.png,0
20250614_183833_870688.png,0
20250614_183834_394986.png,0
20250614_183834_899147.png,0
20250614_183835_425708.png,0
20250614_183835_931332.png,0
20250614_183836_433787.png,0
20250614_183836_955354.png,0
20250614_183837_455589.png,0
20250614_183837_958551.png,0
20250614_183838_493916.png,0
20250614_183839_004602.png,0
20250614_183839_506299.png,0
20250614_183840_052854.png,0
20250614_183840_560429.png,0
20250614_183841_063612.png,0
20250614_183841_574565.png,0
20250614_183842_087470.png,0
20250614_183842_604523.png,0
20250614_183843_157589.png,0
20250614_183843_661361.png,0
20250614_183844_163575.png,0
20250614_183844_720052.png,0
20250614_183845_220507.png,-0.14
20250614_183845_721391.png,-0.08
20250614_183846_252157.png,-0.06
20250614_183846_772724.png,-0.06
20250614_183847_273136.png,-0.06
20250614_183847_780898.png,0.02
20250614_183848_283118.png,-0.02
20250614_183848_802194.png,-0.02
20250614_183849_343591.png,-0.02
20250614_183849_853592.png,-0.02
20250614_183850_355660.png,-0.02
20250614_183850_892050.png,-0.02
20250614_183851_463550.png,-0.02
20250614_183851_970517.png,-0.02
20250614_183852_484241.png,-0.12
20250614_183853_013465.png,-0.12
20250614_183853_522760.png,-0.1
20250614_183854_030151.png,-0.1
20250614_183854_563163.png,-0.1
20250614_183855_130785.png,-0.1
20250614_183855_638249.png,0
20250614_183856_139948.png,0
20250614_183856_689549.png,-0.08
20250614_183857_197433.png,-0.08
20250614_183857_705401.png,-0.08
20250614_183858_224255.png,-0.08
20250614_183858_727136.png,-0.08
20250614_183859_234010.png,-0.08
20250614_183859_750613.png,0
20250614_183900_253565.png,0
20250614_183900_761501.png,-0.08
20250614_183901_271580.png,-0.08
20250614_183901_789975.png,-0.08
20250614_183902_293180.png,-0.08
20250614_183902_818770.png,-0.08
20250614_183903_323649.png,-0.02
20250614_183903_830927.png,0
20250614_183904_353479.png,-0.1
20250614_183904_858385.png,-0.1
20250614_183905_359656.png,0.02
20250614_183905_886969.png,-0.08
20250614_183906_396390.png,-0.06
20250614_183906_898227.png,-0.06
20250614_183907_431244.png,0.1
20250614_183907_934846.png,0.06
20250614_183908_438228.png,0.04
20250614_183908_967942.png,0
20250614_183909_472816.png,0
20250614_183909_979423.png,-0.08
20250614_183910_493395.png,0
20250614_183910_997830.png,-0.12
20250614_183911_503893.png,-0.04
20250614_183912_040738.png,-0.02
20250614_183912_551776.png,-0.02
20250614_183913_060399.png,-0.02
20250614_183913_571193.png,-0.02
20250614_183914_087560.png,0
20250614_183914_596440.png,0
20250614_183915_112728.png,0
20250614_183915_617829.png,0
20250614_183916_123918.png,0
20250614_183916_663482.png,0
20250614_183917_166527.png,0
20250614_183917_667045.png,0
20250614_183918_168642.png,0
20250614_183918_676862.png,0
20250614_183919_203879.png,0
20250614_183919_709464.png,0
20250614_183920_232149.png,0
20250614_183920_737874.png,0
20250614_183921_248541.png,0.02
20250614_183921_756720.png,0.02
20250614_183922_274296.png,0
20250614_183922_838099.png,0.14
20250614_183923_346821.png,0.02
20250614_183923_851588.png,0
20250614_183924_373606.png,0
20250614_183924_887654.png,0
20250614_183925_388161.png,0
20250614_183925_935832.png,0
20250614_183926_436631.png,0
20250614_183926_937523.png,0
20250614_183927_439011.png,0
20250614_183927_950509.png,0
20250614_183928_455759.png,0
20250614_183928_965498.png,0
20250614_183929_466399.png,-0.02
20250614_183929_970997.png,-0.02
20250614_183930_477455.png,-0.02
20250614_183930_978680.png,-0.02
20250614_183931_516647.png,0
20250614_183932_022880.png,0
20250614_183932_545660.png,0
20250614_183933_070835.png,0
20250614_183933_580523.png,0
20250614_183934_082473.png,0
20250614_183934_598833.png,0
20250614_183935_101398.png,0
20250614_183935_604855.png,0
20250614_183936_113077.png,0
20250614_183936_614074.png,0
20250614_183937_127610.png,0
20250614_183937_673819.png,0
20250614_183938_184356.png,0
20250614_183938_691818.png,0
20250614_183939_207586.png,0
20250614_183939_717876.png,0
20250614_183940_221691.png,0
20250614_183940_725604.png,0
20250614_183941_226334.png,0
20250614_183941_733913.png,0
20250614_183942_272385.png,0
20250614_183942_779740.png,0
20250614_183943_284410.png,0
20250614_183943_819741.png,0
20250614_183944_319786.png,0
20250614_183944_822916.png,0
20250614_183945_389307.png,0
20250614_183945_894467.png,0
20250614_183946_402755.png,0
20250614_183946_937664.png,0
20250614_183947_450733.png,0
20250614_183947_954634.png,0
20250614_183948_468218.png,0
20250614_183948_975487.png,0
20250614_183949_481894.png,0
20250614_183949_991515.png,0
20250614_183950_496990.png,0
20250614_183951_003438.png,0
20250614_183951_505544.png,0
20250614_183952_017943.png,0
20250614_183952_532767.png,0
20250614_183953_034133.png,0
20250614_183953_552950.png,0
20250614_183954_093881.png,0
20250614_183954_653689.png,0
20250614_183955_166766.png,0
20250614_183955_668523.png,0
20250614_183956_209037.png,0
20250614_183956_772034.png,0
20250614_183957_272877.png,0
20250614_183957_780840.png,0
20250614_183958_333365.png,0
20250614_183958_838873.png,0
20250614_183959_348040.png,0
20250614_183959_869492.png,0
20250614_184000_381732.png,0
20250614_184000_896536.png,0
20250614_184001_413015.png,0
20250614_184001_918602.png,0
20250614_184002_452504.png,0
20250614_184002_966865.png,0
20250614_184003_486876.png,0
20250614_184003_990235.png,0
20250614_184004_524657.png,0
20250614_184005_030638.png,0
20250614_184005_538381.png,0
20250614_184006_085443.png,0
20250614_184006_658294.png,0
20250614_184007_172699.png,0
20250614_184007_675364.png,0
20250614_184008_214666.png,0
20250614_184008_724093.png,0
20250614_184009_224756.png,0
20250614_184009_753741.png,0
20250614_184010_324661.png,0
20250614_184010_833615.png,-0.02
20250614_184011_352448.png,-0.02
20250614_184011_864756.png,-0.02
20250614_184012_374056.png,-0.02
20250614_184012_875478.png,-0.02
20250614_184013_403841.png,-0.02
20250614_184013_905979.png,0.08
20250614_184014_412591.png,0.1
20250614_184014_940562.png,-0.08
20250614_184015_443744.png,-0.08
20250614_184015_949791.png,-0.08
20250614_184016_472074.png,-0.08
20250614_184016_988902.png,-0.02
20250614_184017_490807.png,-0.02
20250614_184018_011634.png,-0.02
20250614_184018_518857.png,-0.02
20250614_184019_022815.png,-0.02
20250614_184019_534540.png,-0.02
20250614_184020_044619.png,-0.02
20250614_184020_564572.png,-0.06
20250614_184021_090085.png,-0.1
20250614_184021_597465.png,-0.1
20250614_184022_103802.png,-0.1
20250614_184022_630879.png,-0.1
20250614_184023_136316.png,-0.1
20250614_184023_639000.png,-0.1
20250614_184024_139613.png,-0.08
20250614_184024_648807.png,-0.08
20250614_184025_170832.png,-0.08
20250614_184025_730513.png,-0.08
20250614_184026_238526.png,0
20250614_184026_746089.png,0.02
20250614_184027_293880.png,0
20250614_184027_811500.png,0
20250614_184028_316137.png,-0.08
20250614_184028_854436.png,-0.08
20250614_184029_406452.png,-0.08
20250614_184029_915627.png,-0.08
20250614_184030_458892.png,-0.08
20250614_184031_022744.png,-0.08
20250614_184031_524379.png,-0.08
20250614_184032_059698.png,-0.08
20250614_184032_561240.png,-0.02
20250614_184033_071389.png,-0.02
20250614_184033_580711.png,-0.04
20250614_184034_085436.png,-0.04
20250614_184034_591996.png,-0.06
20250614_184035_106421.png,-0.06
20250614_184035_632849.png,-0.18
20250614_184036_140313.png,-0.08
20250614_184036_641625.png,-0.08
20250614_184037_148828.png,-0.04
20250614_184037_652379.png,0.06
20250614_184038_153915.png,0.02
20250614_184038_685450.png,0.02
20250614_184039_190459.png,0.02
20250614_184039_692193.png,0.02
20250614_184040_212632.png,0.02
20250614_184040_735782.png,0.02
20250614_184041_241868.png,-0.02
20250614_184041_768522.png,-0.02
20250614_184042_277492.png,-0.02
20250614_184042_780744.png,-0.02
20250614_184043_333617.png,-0.02
20250614_184043_840696.png,-0.02
20250614_184044_341833.png,-0.02
20250614_184044_849282.png,-0.02
20250614_184045_355907.png,-0.02
20250614_184045_879682.png,-0.02
20250614_184046_382003.png,-0.02
20250614_184046_886633.png,-0.02
20250614_184047_388568.png,-0.02
20250614_184047_891371.png,-0.02
20250614_184048_394878.png,-0.02
20250614_184048_928737.png,0.06
20250614_184049_437342.png,-0.06
20250614_184049_949103.png,-0.04
20250614_184050_451789.png,0.2
20250614_184050_973279.png,0.08
20250614_184051_488739.png,0.04
20250614_184051_991529.png,-0.1
20250614_184052_492780.png,-0.04
20250614_184052_999544.png,0.02
20250614_184053_529025.png,0.04
20250614_184054_031810.png,-0.06
20250614_184054_536680.png,0.02
20250614_184055_077689.png,0.14
20250614_184055_590967.png,0.1
20250614_184056_098472.png,-0.02
20250614_184056_620792.png,-0.02
20250614_184057_129974.png,-0.02
20250614_184057_634686.png,-0.02
20250614_184058_152719.png,-0.02
20250614_184058_652916.png,-0.02
20250614_184059_168502.png,-0.02
20250614_184059_706670.png,-0.02
20250614_184100_211164.png,-0.02
20250614_184100_711833.png,-0.02
20250614_184101_228814.png,-0.02
20250614_184101_732717.png,-0.02
20250614_184102_233708.png,-0.02
20250614_184102_761699.png,-0.02
20250614_184103_265482.png,0.02
20250614_184103_765818.png,0.06
20250614_184104_293977.png,-0.02
20250614_184104_800856.png,0.08
20250614_184105_303012.png,-0.02
20250614_184105_852643.png,0.02
20250614_184106_354327.png,0.02
20250614_184106_885812.png,0.02
20250614_184107_425729.png,0
20250614_184107_939741.png,0
20250614_184108_440688.png,0
20250614_184108_971217.png,0
20250614_184109_478387.png,0
20250614_184109_984782.png,0
20250614_184110_490366.png,0
20250614_184110_992066.png,0
20250614_184111_494184.png,0
20250614_184112_023680.png,0
20250614_184112_537822.png,0
20250614_184113_043000.png,0
20250614_184113_549464.png,0
20250614_184114_071461.png,0
20250614_184114_584046.png,0
20250614_184115_117745.png,0
20250614_184115_623962.png,0
20250614_184116_127721.png,0
20250614_184116_665790.png,0
20250614_184117_229676.png,0
20250614_184117_736334.png,0
20250614_184118_240550.png,0
20250614_184118_763985.png,0
20250614_184119_273909.png,0
20250614_184119_777255.png,0
20250614_184120_299699.png,0
20250614_184120_805919.png,0
20250614_184121_314454.png,0
20250614_184121_818201.png,0
20250614_184122_318642.png,0
20250614_184122_823096.png,0
20250614_184123_344030.png,0
20250614_184123_848147.png,0
20250614_184124_353870.png,0
20250614_184124_901148.png,0
20250614_184125_406496.png,0
20250614_184125_910028.png,0
20250614_184126_431573.png,0
20250614_184126_938909.png,0
20250614_184127_441202.png,0
20250614_184127_941630.png,0
20250614_184128_448450.png,0
20250614_184128_952302.png,0
20250614_184129_458558.png,0
20250614_184129_958696.png,0
20250614_184130_502003.png,0
20250614_184131_006450.png,-0.04
20250614_184131_529959.png,0.04
20250614_184132_062311.png,-0.08
20250614_184132_616996.png,-0.08
20250614_184133_119523.png,-0.06
20250614_184133_625791.png,-0.04
20250614_184134_131747.png,0.04
20250614_184134_632874.png,0.04
20250614_184135_146844.png,0.04
20250614_184135_668527.png,0.04
20250614_184136_174159.png,0.1
20250614_184136_675688.png,0.08
20250614_184137_223156.png,-0.06
20250614_184137_727954.png,0.04
20250614_184138_245690.png,0.04
20250614_184138_752938.png,0.04
20250614_184139_270931.png,0.04
20250614_184139_783455.png,0.02
20250614_184140_326735.png,-0.04
20250614_184140_834896.png,-0.04
20250614_184141_339781.png,-0.02
20250614_184141_855917.png,-0.02
20250614_184142_357450.png,-0.02
20250614_184142_864567.png,-0.02
20250614_184143_389905.png,-0.02
20250614_184143_893799.png,0.12
20250614_184144_405672.png,0.02
20250614_184144_937169.png,-0.04
20250614_184145_442605.png,0.08
20250614_184145_954245.png,0
20250614_184146_488436.png,0
20250614_184146_992310.png,-0.04
20250614_184147_499767.png,-0.04
20250614_184148_033624.png,-0.04
20250614_184148_540434.png,0
20250614_184149_041507.png,0
20250614_184149_543431.png,0
20250614_184150_060744.png,0
20250614_184150_568577.png,0
20250614_184151_116468.png,0
20250614_184151_619150.png,0
20250614_184152_127741.png,0
20250614_184152_641860.png,0
20250614_184153_146588.png,0
20250614_184153_664328.png,0
20250614_184154_173588.png,0
20250614_184154_678629.png,0
20250614_184155_189626.png,0
20250614_184155_716553.png,0
20250614_184156_222861.png,0
20250614_184156_728205.png,0
20250614_184157_249395.png,0
20250614_184157_752941.png,0
20250614_184158_266767.png,0
20250614_184158_785738.png,0
20250614_184159_289803.png,0
20250614_184159_793143.png,0
20250614_184200_321518.png,0
20250614_184200_831037.png,0
20250614_184201_335965.png,0
20250614_184201_871584.png,0
20250614_184202_373765.png,0
20250614_184202_888854.png,0
20250614_184203_418787.png,0
20250614_184203_921875.png,0
20250614_184204_424029.png,0
20250614_184204_942772.png,0
20250614_184205_445489.png,0
20250614_184205_948578.png,0
20250614_184206_476550.png,0
20250614_184206_980707.png,0
20250614_184207_481132.png,0
20250614_184208_016932.png,0
20250614_184208_521412.png,0
20250614_184209_036768.png,-0.06
20250614_184209_572517.png,-0.06
20250614_184210_073439.png,-0.06
20250614_184210_578915.png,0
20250614_184211_083029.png,0
20250614_184211_599646.png,0
20250614_184212_099772.png,-0.02
20250614_184212_604066.png,-0.02
20250614_184213_108516.png,-0.2
20250614_184213_631945.png,-0.18
20250614_184214_170007.png,-0.08
20250614_184214_671794.png,-0.08
20250614_184215_182634.png,-0.08
20250614_184215_712092.png,-0.08
20250614_184216_279981.png,-0.06
20250614_184216_789815.png,-0.06
20250614_184217_293978.png,-0.06
20250614_184217_833899.png,-0.06
20250614_184218_335912.png,-0.06
20250614_184218_842934.png,-0.06
20250614_184219_400738.png,-0.06
20250614_184219_911942.png,-0.06
20250614_184220_420071.png,-0.06
20250614_184220_921534.png,-0.06
20250614_184221_429822.png,-0.06
20250614_184221_940332.png,-0.06
20250614_184222_460992.png,-0.06
20250614_184222_962827.png,-0.06
20250614_184223_464797.png,-0.06
20250614_184224_019323.png,-0.06
20250614_184224_527099.png,-0.06
20250614_184225_030078.png,-0.06
20250614_184225_587689.png,-0.06
20250614_184226_090743.png,-0.06
20250614_184226_607543.png,-0.06
20250614_184227_132527.png,-0.06
20250614_184227_639571.png,-0.06
20250614_184228_145726.png,-0.06
20250614_184228_695840.png,-0.06
20250614_184229_215725.png,-0.06
20250614_184229_735520.png,-0.02
20250614_184230_285688.png,-0.02
20250614_184230_792555.png,-0.02
20250614_184231_306916.png,-0.02
20250614_184231_838116.png,-0.02
20250614_184232_404085.png,-0.02
20250614_184232_914762.png,-0.02
20250614_184233_435521.png,0.04
20250614_184233_946713.png,-0.04
20250614_184234_448804.png,0.04
20250614_184234_966889.png,0.04
20250614_184235_495739.png,0.04
20250614_184236_004682.png,0.04
20250614_184236_509418.png,0.04
20250614_184237_042990.png,0
20250614_184237_565599.png,0
20250614_184238_089605.png,0
20250614_184238_597140.png,0
20250614_184239_103782.png,0
20250614_184239_603968.png,-0.08
20250614_184240_121640.png,0.04
20250614_184240_629678.png,0
20250614_184241_149454.png,-0.06
20250614_184241_649586.png,-0.06
20250614_184242_153281.png,0.04
20250614_184242_655752.png,-0.04
20250614_184243_189350.png,-0.04
20250614_184243_689748.png,-0.02
20250614_184244_206621.png,-0.02
20250614_184244_737690.png,-0.02
20250614_184245_249980.png,-0.02
20250614_184245_753945.png,0.02
20250614_184246_273353.png,-0.06
20250614_184246_791391.png,0.06
20250614_184247_306039.png,0.06
20250614_184247_867839.png,-0.02
20250614_184248_368831.png,-0.02
20250614_184248_880177.png,0
20250614_184249_386790.png,0
20250614_184249_908678.png,0
20250614_184250_416709.png,0
20250614_184250_939866.png,0.04
20250614_184251_449193.png,0.04
20250614_184251_951524.png,0.04
20250614_184252_486477.png,-0.06
20250614_184253_002817.png,0
20250614_184253_522542.png,0
20250614_184254_035866.png,0
20250614_184254_570007.png,0
20250614_184255_073601.png,0
20250614_184255_588673.png,0
20250614_184256_117945.png,0
20250614_184256_622518.png,0
20250614_184257_128043.png,0
20250614_184257_666665.png,0
20250614_184258_171507.png,0
20250614_184258_675779.png,0
20250614_184259_179788.png,0
20250614_184259_689814.png,0
20250614_184300_189957.png,0
20250614_184300_716335.png,0
20250614_184301_222056.png,0
20250614_184301_723861.png,0
20250614_184302_261263.png,0
20250614_184302_770785.png,0
20250614_184303_279480.png,0
20250614_184303_819676.png,0
20250614_184304_323546.png,0
20250614_184304_842447.png,0
20250614_184305_366664.png,0
20250614_184305_913679.png,0
20250614_184306_425575.png,0
20250614_184306_926727.png,0
20250614_184307_457184.png,0
20250614_184307_964725.png,0
20250614_184308_474674.png,0
20250614_184308_979992.png,0
20250614_184309_493729.png,0
20250614_184309_996933.png,0
20250614_184310_519666.png,0
20250614_184311_029000.png,0
20250614_184311_549605.png,0
20250614_184312_082183.png,0
20250614_184312_584751.png,0
20250614_184313_100684.png,0.02
20250614_184313_615708.png,-0.08
20250614_184314_116779.png,0.04
20250614_184314_620547.png,0.04
20250614_184315_163031.png,0.02
20250614_184315_665540.png,0.02
20250614_184316_184325.png,0.02
20250614_184316_693444.png,0.02
20250614_184317_201594.png,-0.02
20250614_184317_706646.png,-0.02
20250614_184318_226719.png,0.04
20250614_184318_788928.png,0.02
20250614_184319_304136.png,-0.04
20250614_184319_824273.png,-0.04
20250614_184320_330708.png,0.02
20250614_184320_843726.png,0.02
20250614_184321_350595.png,-0.02
20250614_184321_869369.png,-0.02
20250614_184322_375729.png,0.02
20250614_184322_883769.png,0
20250614_184323_431718.png,0
20250614_184323_936701.png,0
20250614_184324_438006.png,0
20250614_184324_994662.png,0
20250614_184325_504156.png,0
20250614_184326_013459.png,0
20250614_184326_528952.png,0
20250614_184327_050679.png,0
20250614_184327_557061.png,0
20250614_184328_097968.png,0
20250614_184328_609818.png,0
20250614_184329_134548.png,0.12
20250614_184329_645679.png,0.04
20250614_184330_150836.png,-0.02
20250614_184330_651588.png,-0.1
20250614_184331_174189.png,-0.1
20250614_184331_690936.png,-0.02
20250614_184332_200458.png,-0.02
20250614_184332_750676.png,-0.02
20250614_184333_259204.png,-0.02
20250614_184333_762170.png,-0.02
20250614_184334_263117.png,-0.02
20250614_184334_765809.png,-0.02
20250614_184335_269825.png,0.02
20250614_184335_817580.png,0.02
20250614_184336_331150.png,0.02
20250614_184336_831981.png,0.02
20250614_184337_354711.png,0.02
20250614_184337_866923.png,0.02
20250614_184338_373522.png,0.02
20250614_184338_885802.png,0.02
20250614_184339_391079.png,0.02
20250614_184339_897791.png,0.02
20250614_184340_427319.png,0
20250614_184340_935685.png,0
20250614_184341_440026.png,0
20250614_184341_976547.png,-0.08
20250614_184342_480643.png,0
20250614_184342_981163.png,0
20250614_184343_499521.png,0
20250614_184344_005916.png,0
20250614_184344_508272.png,0
20250614_184345_050909.png,0
20250614_184345_554943.png,0
20250614_184346_063864.png,0
20250614_184346_570616.png,0
20250614_184347_087022.png,-0.12
20250614_184347_587025.png,-0.12
20250614_184348_107917.png,-0.12
20250614_184348_611941.png,-0.1
20250614_184349_117337.png,-0.1
20250614_184349_642813.png,0.08
20250614_184350_153815.png,0.02
20250614_184350_660616.png,0.02
20250614_184351_171987.png,0.02
20250614_184351_675588.png,0.02
20250614_184352_179840.png,0.02
20250614_184352_700626.png,0
20250614_184353_206682.png,-0.06
20250614_184353_715630.png,-0.06
20250614_184354_223829.png,-0.16
20250614_184354_731356.png,-0.08
20250614_184355_251333.png,-0.06
20250614_184355_760793.png,0.06
20250614_184356_267085.png,-0.06
20250614_184356_768756.png,-0.06
20250614_184357_293634.png,-0.06
20250614_184357_798748.png,-0.06
20250614_184358_307558.png,-0.06
20250614_184358_832957.png,0.04
20250614_184359_340864.png,-0.1
20250614_184359_846251.png,-0.08
20250614_184400_386921.png,0.04
20250614_184400_891224.png,0.04
20250614_184401_396960.png,0.02
20250614_184401_920426.png,0.02
20250614_184402_420553.png,0.02
20250614_184402_926804.png,0.02
20250614_184403_452682.png,0.02
20250614_184403_959102.png,-0.06
20250614_184404_466810.png,-0.06
20250614_184405_022679.png,-0.16
20250614_184405_531748.png,-0.12
20250614_184406_034229.png,-0.08
20250614_184406_547075.png,-0.08
20250614_184407_047983.png,-0.08
20250614_184407_553750.png,-0.04
20250614_184408_089551.png,-0.04
20250614_184408_590713.png,-0.04
20250614_184409_096417.png,-0.04
20250614_184409_652472.png,-0.04
20250614_184410_158760.png,-0.04
20250614_184410_668764.png,-0.04
20250614_184411_180872.png,-0.04
20250614_184411_758146.png,0.06
20250614_184412_263060.png,0.04
20250614_184412_763990.png,-0.02
20250614_184413_291084.png,-0.02
20250614_184413_796913.png,-0.1
20250614_184414_318151.png,-0.02
20250614_184414_855799.png,0.08
20250614_184415_363926.png,0
20250614_184415_866857.png,0
20250614_184416_399840.png,-0.06
20250614_184416_901738.png,-0.06
20250614_184417_407604.png,0.06
20250614_184417_924870.png,0.08
20250614_184418_434741.png,-0.06
20250614_184418_942503.png,-0.12
20250614_184419_490636.png,-0.12
20250614_184420_055718.png,-0.02
20250614_184420_560642.png,-0.02
20250614_184421_077767.png,-0.02
20250614_184421_584237.png,-0.02
20250614_184422_085745.png,-0.02
20250614_184422_590749.png,-0.02
20250614_184423_116443.png,-0.02
20250614_184423_631007.png,-0.02
20250614_184424_132299.png,-0.02
20250614_184424_689782.png,-0.02
20250614_184425_194794.png,-0.02
20250614_184425_697716.png,-0.02
20250614_184426_214092.png,-0.02
20250614_184426_722989.png,-0.02
20250614_184427_236357.png,-0.02
20250614_184427_791803.png,-0.02
20250614_184428_292891.png,0
20250614_184428_797049.png,0
20250614_184429_349262.png,0.04
20250614_184429_866138.png,0.04
20250614_184430_379034.png,-0.02
20250614_184430_893914.png,-0.02
20250614_184431_398716.png,-0.02
20250614_184431_907512.png,-0.02
20250614_184432_414925.png,-0.02
20250614_184432_919000.png,-0.02
20250614_184433_435590.png,-0.02
20250614_184433_950976.png,-0.02
20250614_184434_462215.png,-0.02
20250614_184434_967977.png,-0.02
20250614_184435_522579.png,-0.02
20250614_184436_023005.png,-0.02
20250614_184436_524467.png,-0.02
20250614_184437_053477.png,0.22
20250614_184437_564859.png,0.14
20250614_184438_066775.png,-0.1
20250614_184438_618858.png,0.04
20250614_184439_123870.png,0.04
20250614_184439_624549.png,-0.08
20250614_184440_144769.png,0
20250614_184440_646961.png,0
20250614_184441_148762.png,-0.1
20250614_184441_682053.png,0.04
20250614_184442_183938.png,0.04
20250614_184442_698347.png,0.04
20250614_184443_234044.png,0.12
20250614_184443_739975.png,0
20250614_184444_241571.png,-0.14
20250614_184444_783586.png,-0.06
20250614_184445_289644.png,0.12
20250614_184445_802000.png,0.1
20250614_184446_333357.png,0.02
20250614_184446_835830.png,0.02
20250614_184447_348898.png,0.02
20250614_184447_870533.png,0
20250614_184448_381660.png,0
20250614_184448_886691.png,0
20250614_184449_421836.png,-0.04
20250614_184449_928772.png,0.06
20250614_184450_439796.png,0.04
20250614_184450_970912.png,0.04
20250614_184451_479079.png,-0.04
20250614_184451_995720.png,-0.04
20250614_184452_513398.png,-0.04
20250614_184453_021330.png,-0.04
20250614_184453_522265.png,0.04
20250614_184454_066029.png,0.04
20250614_184454_585740.png,0.02
20250614_184455_085818.png,0.02
20250614_184455_611916.png,-0.02
20250614_184456_135966.png,-0.02
20250614_184456_645836.png,-0.02
20250614_184457_174298.png,0.06
20250614_184457_683814.png,0.02
20250614_184458_188013.png,-0.1
20250614_184458_696639.png,-0.08
20250614_184459_196869.png,-0.08
20250614_184459_701473.png,0
20250614_184500_256982.png,-0.08
20250614_184500_771398.png,-0.22
20250614_184501_274468.png,-0.08
20250614_184501_776955.png,0.38
20250614_184502_289728.png,0.28
20250614_184502_796693.png,0.16
20250614_184503_308677.png,-0.02
20250614_184503_821015.png,-0.02
20250614_184504_334350.png,-0.02
20250614_184504_891187.png,-0.02
20250614_184505_392612.png,-0.1
20250614_184505_896742.png,-0.1
20250614_184506_435970.png,0
20250614_184506_991965.png,0
20250614_184507_513457.png,0
20250614_184508_031783.png,0
20250614_184508_553588.png,0
20250614_184509_054173.png,0
20250614_184509_572884.png,0
20250614_184510_118058.png,-0.1
20250614_184510_675981.png,-0.1
20250614_184511_179894.png,-0.1
20250614_184511_694114.png,-0.1
20250614_184512_238754.png,-0.1
20250614_184512_744371.png,-0.1
20250614_184513_245861.png,-0.1
20250614_184513_785781.png,-0.1
20250614_184514_295759.png,-0.1
20250614_184514_830814.png,-0.1
20250614_184515_365873.png,-0.1
20250614_184515_868880.png,-0.1
20250614_184516_370303.png,-0.08
20250614_184516_904037.png,-0.08
20250614_184517_411344.png,-0.08
20250614_184517_915824.png,-0.06
20250614_184518_451167.png,0.12
20250614_184518_954508.png,0
20250614_184519_455810.png,0
20250614_184519_992382.png,0
20250614_184520_501956.png,0
20250614_184521_008920.png,0
20250614_184521_537557.png,0
20250614_184522_045057.png,0
20250614_184522_549250.png,-0.04
20250614_184523_065753.png,-0.08
20250614_184523_567714.png,-0.18
20250614_184524_073100.png,-0.18
20250614_184524_627144.png,-0.06
20250614_184525_127303.png,-0.14
20250614_184525_640502.png,-0.16
20250614_184526_196235.png,-0.16
20250614_184526_699153.png,-0.1
20250614_184527_214918.png,-0.1
20250614_184527_746093.png,-0.1
20250614_184528_257151.png,-0.1
20250614_184528_757823.png,-0.1
20250614_184529_286954.png,-0.1
20250614_184529_795990.png,-0.02
